X: (V),Y: (Hits)
0.000765852,0
0.000766485,0
0.000767117,0
0.00076775,1
0.000768382,0
0.000769015,0
0.000769647,0
0.00077028,0
0.000770912,0
0.000771545,0
0.000772177,0
0.00077281,0
0.000773443,1
0.000774075,0
0.000774708,0
0.00077534,0
0.000775973,0
0.000776605,0
0.000777238,0
0.00077787,1
0.000778503,0
0.000779135,0
0.000779768,1
0.0007804,0
0.000781033,0
0.000781665,0
0.000782298,0
0.00078293,0
0.000783563,0
0.000784195,0
0.000784828,0
0.00078546,0
0.000786093,0
0.000786725,0
0.000787358,0
0.00078799,0
0.000788623,0
0.000789255,0
0.000789888,0
0.00079052,0
0.000791153,0
0.000791785,0
0.000792418,0
0.00079305,0
0.000793683,0
0.000794316,0
0.000794948,0
0.000795581,0
0.000796213,0
0.000796846,0
0.000797478,0
0.000798111,0
0.000798743,0
0.000799376,0
0.000800008,0
0.000800641,0
0.000801273,1
0.000801906,0
0.000802538,0
0.000803171,0
0.000803803,0
0.000804436,0
0.000805068,0
0.000805701,0
0.000806333,1
0.000806966,0
0.000807598,1
0.000808231,0
0.000808863,0
0.000809496,0
0.000810128,0
0.000810761,0
0.000811393,0
0.000812026,0
0.000812658,0
0.000813291,0
0.000813924,0
0.000814556,0
0.000815189,0
0.000815821,0
0.000816454,0
0.000817086,0
0.000817719,0
0.000818351,0
0.000818984,0
0.000819616,0
0.000820249,0
0.000820881,0
0.000821514,0
0.000822146,0
0.000822779,0
0.000823411,0
0.000824044,0
0.000824676,0
0.000825309,0
0.000825941,0
0.000826574,0
0.000827206,0
0.000827839,0
0.000828471,0
0.000829104,0
0.000829736,0
0.000830369,0
0.000831001,0
0.000831634,0
0.000832266,0
0.000832899,0
0.000833531,0
0.000834164,0
0.000834797,0
0.000835429,0
0.000836062,0
0.000836694,1
0.000837327,0
0.000837959,0
0.000838592,0
0.000839224,0
0.000839857,0
0.000840489,0
0.000841122,0
0.000841754,0
0.000842387,0
0.000843019,0
0.000843652,1
0.000844284,0
0.000844917,0
0.000845549,0
0.000846182,0
0.000846814,0
0.000847447,0
0.000848079,0
0.000848712,0
0.000849344,0
0.000849977,0
0.000850609,0
0.000851242,0
0.000851874,0
0.000852507,0
0.000853139,0
0.000853772,0
0.000854405,0
0.000855037,0
0.00085567,0
0.000856302,0
0.000856935,0
0.000857567,0
0.0008582,0
0.000858832,0
0.000859465,0
0.000860097,0
0.00086073,0
0.000861362,0
0.000861995,0
0.000862627,0
0.00086326,0
0.000863892,0
0.000864525,0
0.000865157,0
0.00086579,0
0.000866422,0
0.000867055,0
0.000867687,0
0.00086832,0
0.000868952,0
0.000869585,0
0.000870217,0
0.00087085,0
0.000871482,0
0.000872115,0
0.000872747,0
0.00087338,0
0.000874013,0
0.000874645,1
0.000875278,0
0.00087591,0
0.000876543,0
0.000877175,0
0.000877808,0
0.00087844,0
0.000879073,1
0.000879705,0
0.000880338,0
0.00088097,0
0.000881603,0
0.000882235,0
0.000882868,0
0.0008835,0
0.000884133,0
0.000884765,0
0.000885398,0
0.00088603,0
0.000886663,0
0.000887295,0
0.000887928,0
0.00088856,0
0.000889193,0
0.000889825,0
0.000890458,0
0.00089109,0
0.000891723,0
0.000892355,0
0.000892988,2
0.00089362,0
0.000894253,0
0.000894886,0
0.000895518,0
0.000896151,0
0.000896783,0
0.000897416,0
0.000898048,0
0.000898681,0
0.000899313,0
0.000899946,0
0.000900578,0
0.000901211,0
0.000901843,0
0.000902476,0
0.000903108,0
0.000903741,0
0.000904373,0
0.000905006,0
0.000905638,0
0.000906271,0
0.000906903,0
0.000907536,0
0.000908168,0
0.000908801,0
0.000909433,0
0.000910066,0
0.000910698,0
0.000911331,0
0.000911963,0
0.000912596,0
0.000913228,0
0.000913861,0
0.000914494,0
0.000915126,0
0.000915759,0
0.000916391,0
0.000917024,0
0.000917656,0
0.000918289,0
0.000918921,0
0.000919554,0
0.000920186,0
0.000920819,0
0.000921451,0
0.000922084,0
0.000922716,0
0.000923349,0
0.000923981,0
0.000924614,0
0.000925246,0
0.000925879,0
0.000926511,0
0.000927144,0
0.000927776,0
0.000928409,0
0.000929041,0
0.000929674,0
0.000930306,0
0.000930939,0
0.000931571,0
0.000932204,0
0.000932836,0
0.000933469,0
0.000934101,0
0.000934734,0
0.000935367,0
0.000935999,0
0.000936632,0
0.000937264,0
0.000937897,0
0.000938529,0
0.000939162,0
0.000939794,0
0.000940427,0
0.000941059,0
0.000941692,0
0.000942324,0
0.000942957,0
0.000943589,0
0.000944222,0
0.000944854,0
0.000945487,0
0.000946119,0
0.000946752,0
0.000947384,0
0.000948017,0
0.000948649,0
0.000949282,0
0.000949914,0
0.000950547,0
0.000951179,0
0.000951812,0
0.000952444,0
0.000953077,0
0.000953709,0
0.000954342,0
0.000954975,0
0.000955607,0
0.00095624,0
0.000956872,0
0.000957505,0
0.000958137,0
0.00095877,0
0.000959402,0
0.000960035,0
0.000960667,0
0.0009613,0
0.000961932,0
0.000962565,0
0.000963197,0
0.00096383,0
0.000964462,0
0.000965095,0
0.000965727,0
0.00096636,0
0.000966992,0
0.000967625,0
0.000968257,0
0.00096889,0
0.000969522,0
0.000970155,0
0.000970787,0
0.00097142,0
0.000972052,0
0.000972685,0
0.000973317,0
0.00097395,1
0.000974583,0
0.000975215,0
0.000975848,0
0.00097648,0
0.000977113,0
0.000977745,0
0.000978378,0
0.00097901,0
0.000979643,0
0.000980275,0
0.000980908,0
0.00098154,0
0.000982173,0
0.000982805,0
0.000983438,0
0.00098407,0
0.000984703,0
0.000985335,0
0.000985968,0
0.0009866,0
0.000987233,0
0.000987865,0
0.000988498,0
0.00098913,0
0.000989763,0
0.000990395,0
0.000991028,0
0.00099166,0
0.000992293,0
0.000992925,0
0.000993558,0
0.00099419,0
0.000994823,0
0.000995456,0
0.000996088,0
0.000996721,0
0.000997353,0
0.000997986,0
0.000998618,0
0.000999251,0
0.000999883,0
0.00100052,0
0.00100115,0
0.00100178,0
0.00100241,0
0.00100305,0
0.00100368,0
0.00100431,0
0.00100494,0
0.00100558,0
0.00100621,0
0.00100684,0
0.00100747,0
0.00100811,0
0.00100874,0
0.00100937,0
0.00101,0
0.00101064,0
0.00101127,0
0.0010119,0
0.00101253,0
0.00101317,0
0.0010138,0
0.00101443,0
0.00101506,0
0.0010157,0
0.00101633,0
0.00101696,0
0.00101759,0
0.00101823,0
0.00101886,0
0.00101949,0
0.00102012,0
0.00102076,0
0.00102139,0
0.00102202,0
0.00102265,0
0.00102329,0
0.00102392,0
0.00102455,0
0.00102518,0
0.00102582,0
0.00102645,0
0.00102708,0
0.00102771,0
0.00102835,0
0.00102898,0
0.00102961,0
0.00103024,0
0.00103088,0
0.00103151,0
0.00103214,0
0.00103277,0
0.00103341,0
0.00103404,0
0.00103467,0
0.0010353,0
0.00103594,0
0.00103657,0
0.0010372,0
0.00103783,0
0.00103847,0
0.0010391,0
0.00103973,0
0.00104036,0
0.001041,0
0.00104163,0
0.00104226,0
0.00104289,0
0.00104353,0
0.00104416,0
0.00104479,0
0.00104542,0
0.00104606,0
0.00104669,0
0.00104732,0
0.00104795,0
0.00104859,0
0.00104922,0
0.00104985,0
0.00105048,1
0.00105112,0
0.00105175,0
0.00105238,0
0.00105301,0
0.00105365,0
0.00105428,0
0.00105491,0
0.00105554,0
0.00105618,0
0.00105681,0
0.00105744,0
0.00105807,0
0.00105871,0
0.00105934,0
0.00105997,0
0.0010606,0
0.00106124,0
0.00106187,0
0.0010625,0
0.00106313,0
0.00106377,0
0.0010644,0
0.00106503,0
0.00106566,0
0.0010663,0
0.00106693,0
0.00106756,0
0.00106819,0
0.00106883,0
0.00106946,0
0.00107009,0
0.00107072,0
0.00107136,0
0.00107199,0
0.00107262,0
0.00107325,0
0.00107389,0
0.00107452,0
0.00107515,0
0.00107579,0
0.00107642,0
0.00107705,0
0.00107768,0
0.00107832,0
0.00107895,0
0.00107958,0
0.00108021,0
0.00108085,0
0.00108148,0
0.00108211,0
0.00108274,0
0.00108338,0
0.00108401,0
0.00108464,0
0.00108527,0
0.00108591,0
0.00108654,0
0.00108717,0
0.0010878,0
0.00108844,0
0.00108907,0
0.0010897,0
0.00109033,0
0.00109097,0
0.0010916,0
0.00109223,0
0.00109286,0
0.0010935,0
0.00109413,0
0.00109476,0
0.00109539,0
0.00109603,0
0.00109666,0
0.00109729,0
0.00109792,0
0.00109856,0
0.00109919,0
0.00109982,0
0.00110045,0
0.00110109,0
0.00110172,0
0.00110235,0
0.00110298,0
0.00110362,0
0.00110425,0
0.00110488,0
0.00110551,0
0.00110615,0
0.00110678,0
0.00110741,0
0.00110804,0
0.00110868,0
0.00110931,0
0.00110994,0
0.00111057,0
0.00111121,0
0.00111184,0
0.00111247,0
0.0011131,0
0.00111374,0
0.00111437,0
0.001115,0
0.00111563,0
0.00111627,0
0.0011169,0
0.00111753,0
0.00111816,0
0.0011188,0
0.00111943,0
0.00112006,0
0.00112069,0
0.00112133,0
0.00112196,0
0.00112259,0
0.00112322,0
0.00112386,0
0.00112449,0
0.00112512,0
0.00112575,0
0.00112639,0
0.00112702,0
0.00112765,0
0.00112828,0
0.00112892,0
0.00112955,0
0.00113018,0
0.00113081,0
0.00113145,0
0.00113208,0
0.00113271,0
0.00113334,0
0.00113398,0
0.00113461,0
0.00113524,0
0.00113587,0
0.00113651,0
0.00113714,0
0.00113777,0
0.0011384,0
0.00113904,0
0.00113967,0
0.0011403,0
0.00114093,0
0.00114157,0
0.0011422,0
0.00114283,0
0.00114346,0
0.0011441,0
0.00114473,0
0.00114536,0
0.00114599,0
0.00114663,0
0.00114726,0
0.00114789,0
