X: (V),Y: (Hits)
0.0094569,0
0.00946239,0
0.00946788,0
0.00947337,0
0.00947886,0
0.00948435,0
0.00948984,0
0.00949533,0
0.00950082,0
0.00950631,0
0.0095118,0
0.00951729,0
0.00952278,0
0.00952827,0
0.00953376,0
0.00953925,0
0.00954474,0
0.00955023,0
0.00955572,0
0.00956121,0
0.0095667,0
0.00957219,0
0.00957768,0
0.00958317,0
0.00958866,0
0.00959415,0
0.00959964,0
0.00960513,0
0.00961062,0
0.00961611,0
0.0096216,0
0.00962709,0
0.00963258,0
0.00963808,0
0.00964357,0
0.00964906,0
0.00965455,0
0.00966004,0
0.00966553,0
0.00967102,0
0.00967651,0
0.009682,0
0.00968749,0
0.00969298,0
0.00969847,0
0.00970396,0
0.00970945,0
0.00971494,0
0.00972043,0
0.00972592,0
0.00973141,0
0.0097369,0
0.00974239,0
0.00974788,0
0.00975337,0
0.00975886,0
0.00976435,0
0.00976984,0
0.00977533,0
0.00978082,0
0.00978631,0
0.0097918,0
0.00979729,0
0.00980278,0
0.00980827,0
0.00981376,0
0.00981925,0
0.00982474,0
0.00983023,0
0.00983572,0
0.00984121,0
0.0098467,0
0.00985219,0
0.00985768,0
0.00986317,0
0.00986866,0
0.00987416,0
0.00987965,0
0.00988514,0
0.00989063,0
0.00989612,0
0.00990161,0
0.0099071,0
0.00991259,0
0.00991808,0
0.00992357,0
0.00992906,0
0.00993455,0
0.00994004,0
0.00994553,0
0.00995102,0
0.00995651,0
0.009962,0
0.00996749,0
0.00997298,0
0.00997847,0
0.00998396,0
0.00998945,0
0.00999494,0
0.0100004,0
0.0100059,0
0.0100114,0
0.0100169,0
0.0100224,0
0.0100279,0
0.0100334,0
0.0100389,0
0.0100444,0
0.0100498,0
0.0100553,0
0.0100608,0
0.0100663,1
0.0100718,0
0.0100773,0
0.0100828,0
0.0100883,0
0.0100938,0
0.0100993,0
0.0101047,0
0.0101102,0
0.0101157,0
0.0101212,0
0.0101267,0
0.0101322,0
0.0101377,0
0.0101432,0
0.0101487,0
0.0101542,0
0.0101596,0
0.0101651,0
0.0101706,0
0.0101761,0
0.0101816,0
0.0101871,0
0.0101926,0
0.0101981,0
0.0102036,0
0.0102091,0
0.0102145,0
0.01022,0
0.0102255,0
0.010231,0
0.0102365,0
0.010242,0
0.0102475,0
0.010253,0
0.0102585,0
0.010264,0
0.0102695,0
0.0102749,0
0.0102804,0
0.0102859,0
0.0102914,0
0.0102969,0
0.0103024,0
0.0103079,0
0.0103134,0
0.0103189,0
0.0103244,0
0.0103298,0
0.0103353,0
0.0103408,0
0.0103463,0
0.0103518,0
0.0103573,0
0.0103628,1
0.0103683,0
0.0103738,0
0.0103793,0
0.0103847,0
0.0103902,0
0.0103957,0
0.0104012,0
0.0104067,0
0.0104122,0
0.0104177,0
0.0104232,0
0.0104287,0
0.0104342,0
0.0104396,0
0.0104451,0
0.0104506,0
0.0104561,0
0.0104616,0
0.0104671,0
0.0104726,0
0.0104781,0
0.0104836,0
0.0104891,0
0.0104946,0
0.0105,0
0.0105055,0
0.010511,0
0.0105165,0
0.010522,0
0.0105275,0
0.010533,0
0.0105385,0
0.010544,0
0.0105495,0
0.0105549,0
0.0105604,0
0.0105659,0
0.0105714,0
0.0105769,0
0.0105824,0
0.0105879,0
0.0105934,0
0.0105989,0
0.0106044,0
0.0106098,0
0.0106153,0
0.0106208,0
0.0106263,0
0.0106318,0
0.0106373,0
0.0106428,0
0.0106483,0
0.0106538,0
0.0106593,0
0.0106647,0
0.0106702,0
0.0106757,0
0.0106812,0
0.0106867,0
0.0106922,0
0.0106977,0
0.0107032,0
0.0107087,0
0.0107142,0
0.0107197,0
0.0107251,0
0.0107306,0
0.0107361,0
0.0107416,0
0.0107471,0
0.0107526,0
0.0107581,0
0.0107636,0
0.0107691,0
0.0107746,0
0.01078,0
0.0107855,0
0.010791,0
0.0107965,0
0.010802,0
0.0108075,0
0.010813,0
0.0108185,0
0.010824,0
0.0108295,0
0.0108349,0
0.0108404,0
0.0108459,0
0.0108514,0
0.0108569,0
0.0108624,0
0.0108679,0
0.0108734,0
0.0108789,0
0.0108844,0
0.0108898,0
0.0108953,0
0.0109008,0
0.0109063,0
0.0109118,0
0.0109173,0
0.0109228,0
