X: (V),Y: (Hits)
-0.00228954,0
-0.00225562,0
-0.00222169,0
-0.00218777,0
-0.00215384,0
-0.00211992,0
-0.002086,0
-0.00205207,0
-0.00201815,0
-0.00198422,0
-0.0019503,0
-0.00191638,0
-0.00188245,0
-0.00184853,0
-0.0018146,0
-0.00178068,0
-0.00174676,0
-0.00171283,0
-0.00167891,0
-0.00164498,0
-0.00161106,0
-0.00157714,0
-0.00154321,0
-0.00150929,0
-0.00147536,0
-0.00144144,0
-0.00140752,0
-0.00137359,0
-0.00133967,0
-0.00130574,0
-0.00127182,0
-0.0012379,0
-0.00120397,0
-0.00117005,0
-0.00113612,0
-0.0011022,0
-0.00106828,0
-0.00103435,0
-0.00100043,0
-0.000966504,0
-0.00093258,0
-0.000898656,0
-0.000864732,0
-0.000830808,0
-0.000796884,0
-0.00076296,0
-0.000729036,0
-0.000695112,0
-0.000661188,0
-0.000627264,0
-0.00059334,0
-0.000559416,0
-0.000525492,0
-0.000491568,0
-0.000457644,0
-0.00042372,0
-0.000389796,0
-0.000355872,0
-0.000321948,0
-0.000288024,0
-0.0002541,0
-0.000220176,0
-0.000186252,0
-0.000152328,0
-0.000118404,0
-8.44801e-05,0
-5.05562e-05,0
-1.66322e-05,208
1.72918e-05,1539
5.12158e-05,3778
8.51398e-05,6073
0.000119064,6085
0.000152988,5889
0.000186912,4253
0.000220836,2669
0.00025476,1384
0.000288684,667
0.000322608,237
0.000356532,81
0.000390456,16
0.00042438,4
0.000458304,1
0.000492228,0
0.000526152,0
0.000560076,1
0.000594,1
0.000627924,10
0.000661848,32
0.000695772,107
0.000729696,323
0.00076362,845
0.000797543,1793
0.000831467,3685
0.000865391,5524
0.000899315,7977
0.000933239,9549
0.000967163,9476
0.00100109,9177
0.00103501,7107
0.00106894,4817
0.00110286,2973
0.00113678,1393
0.00117071,579
0.00120463,169
0.00123856,66
0.00127248,21
0.0013064,2
0.00134033,0
0.00137425,0
0.00140818,0
0.0014421,0
0.00147602,0
0.00150995,0
0.00154387,0
0.0015778,2
0.00161172,2
0.00164564,0
0.00167957,0
0.00171349,1
0.00174742,2
0.00178134,0
0.00181526,0
0.00184919,2
0.00188311,0
0.00191704,0
0.00195096,0
0.00198488,0
0.00201881,1
0.00205273,0
0.00208665,2
0.00212058,0
0.0021545,0
0.00218843,0
0.00222235,0
0.00225627,0
0.0022902,0
0.00232412,1
0.00235805,0
0.00239197,0
0.00242589,0
0.00245982,0
0.00249374,0
0.00252767,0
0.00256159,0
0.00259551,0
0.00262944,0
0.00266336,0
0.00269729,0
0.00273121,0
0.00276513,0
0.00279906,0
0.00283298,0
0.00286691,0
0.00290083,0
0.00293475,0
0.00296868,0
0.0030026,0
0.00303653,0
0.00307045,1
0.00310437,0
0.0031383,0
0.00317222,0
0.00320615,0
0.00324007,0
0.00327399,0
0.00330792,0
0.00334184,0
0.00337577,0
0.00340969,0
0.00344361,0
0.00347754,0
0.00351146,0
0.00354539,0
0.00357931,0
0.00361323,0
0.00364716,0
0.00368108,0
0.00371501,0
0.00374893,0
0.00378285,0
0.00381678,0
0.0038507,0
0.00388463,0
0.00391855,0
0.00395247,0
0.0039864,0
0.00402032,0
0.00405425,0
0.00408817,0
0.00412209,0
0.00415602,0
0.00418994,0
0.00422387,0
0.00425779,0
0.00429171,0
0.00432564,0
0.00435956,0
0.00439349,0
0.00442741,0
0.00446133,0
0.00449526,0
0.00452918,0
0.00456311,0
0.00459703,0
0.00463095,0
0.00466488,0
0.0046988,0
0.00473273,0
0.00476665,0
0.00480057,1
0.0048345,0
0.00486842,0
0.00490235,0
0.00493627,0
0.00497019,0
0.00500412,0
0.00503804,0
0.00507197,0
0.00510589,0
0.00513981,0
0.00517374,0
0.00520766,0
0.00524159,0
0.00527551,0
0.00530943,0
0.00534336,1
0.00537728,0
0.00541121,0
0.00544513,0
0.00547905,0
0.00551298,0
0.0055469,1
0.00558083,0
0.00561475,0
0.00564867,0
0.0056826,0
0.00571652,0
0.00575045,0
0.00578437,0
0.00581829,0
0.00585222,0
0.00588614,0
0.00592007,0
0.00595399,0
0.00598791,0
0.00602184,0
0.00605576,0
0.00608969,0
0.00612361,0
0.00615753,0
0.00619146,0
0.00622538,0
0.00625931,1
0.00629323,0
0.00632715,0
0.00636108,1
0.006395,0
0.00642893,0
0.00646285,0
0.00649677,1
0.0065307,0
0.00656462,0
0.00659855,0
0.00663247,0
0.00666639,0
0.00670032,0
0.00673424,0
0.00676817,0
0.00680209,0
0.00683601,0
0.00686994,0
0.00690386,0
0.00693779,0
0.00697171,1
0.00700563,0
0.00703956,1
0.00707348,0
0.0071074,0
0.00714133,1
0.00717525,0
0.00720918,0
0.0072431,1
0.00727702,1
0.00731095,0
0.00734487,0
0.0073788,0
0.00741272,0
0.00744664,1
0.00748057,1
0.00751449,0
0.00754842,0
0.00758234,0
0.00761626,0
0.00765019,0
0.00768411,1
0.00771804,1
0.00775196,0
0.00778588,3
0.00781981,0
0.00785373,1
0.00788766,1
0.00792158,2
0.0079555,1
0.00798943,0
0.00802335,1
0.00805728,0
0.0080912,1
0.00812512,1
0.00815905,0
0.00819297,0
0.0082269,0
0.00826082,0
0.00829474,0
0.00832867,0
0.00836259,0
0.00839652,0
0.00843044,0
0.00846436,0
0.00849829,0
0.00853221,2
0.00856614,2
0.00860006,0
0.00863398,2
0.00866791,1
0.00870183,2
0.00873576,1
0.00876968,0
0.0088036,1
0.00883753,0
0.00887145,1
0.00890538,0
0.0089393,1
0.00897322,1
0.00900715,0
0.00904107,0
0.009075,0
0.00910892,0
0.00914284,0
0.00917677,0
0.00921069,0
0.00924462,1
0.00927854,0
0.00931246,0
0.00934639,0
0.00938031,1
0.00941424,0
0.00944816,1
0.00948208,8
0.00951601,3
0.00954993,2
0.00958386,2
0.00961778,2
0.0096517,6
0.00968563,1
0.00971955,3
0.00975348,2
0.0097874,1
0.00982132,1
0.00985525,0
0.00988917,0
0.0099231,0
0.00995702,0
0.00999094,0
0.0100249,1
0.0100588,1
0.0100927,1
0.0101266,0
0.0101606,0
0.0101945,1
0.0102284,1
0.0102623,1
0.0102963,4
0.0103302,5
0.0103641,2
0.010398,4
0.010432,5
0.0104659,7
0.0104998,4
0.0105337,2
0.0105677,0
0.0106016,1
0.0106355,1
0.0106694,1
0.0107033,0
0.0107373,0
0.0107712,0
0.0108051,0
0.010839,0
0.010873,0
0.0109069,0
0.0109408,0
0.0109747,1
0.0110087,0
0.0110426,3
0.0110765,4
0.0111104,3
0.0111444,4
0.0111783,5
0.0112122,3
0.0112461,4
0.0112801,6
0.011314,2
0.0113479,2
0.0113818,4
0.0114158,3
0.0114497,0
0.0114836,0
0.0115175,0
0.0115514,0
0.0115854,0
0.0116193,1
0.0116532,1
0.0116871,2
0.0117211,1
0.011755,3
0.0117889,1
0.0118228,2
0.0118568,3
0.0118907,6
0.0119246,5
0.0119585,3
0.0119925,3
0.0120264,9
0.0120603,6
0.0120942,2
0.0121282,3
0.0121621,2
0.012196,0
0.0122299,2
0.0122639,0
0.0122978,0
0.0123317,3
0.0123656,1
0.0123995,2
0.0124335,1
0.0124674,2
0.0125013,2
0.0125352,0
0.0125692,0
0.0126031,2
0.012637,4
0.0126709,6
0.0127049,5
0.0127388,6
0.0127727,4
0.0128066,8
0.0128406,7
0.0128745,2
0.0129084,9
0.0129423,6
0.0129763,3
0.0130102,3
0.0130441,0
0.013078,2
0.013112,0
0.0131459,0
0.0131798,2
0.0132137,1
0.0132476,2
0.0132816,1
0.0133155,1
0.0133494,5
0.0133833,3
0.0134173,3
0.0134512,6
0.0134851,6
0.013519,10
0.013553,10
0.0135869,4
0.0136208,6
0.0136547,5
0.0136887,4
0.0137226,3
0.0137565,4
0.0137904,2
0.0138244,0
0.0138583,1
0.0138922,0
0.0139261,1
0.0139601,1
0.013994,0
0.0140279,1
0.0140618,0
0.0140957,0
0.0141297,1
0.0141636,2
0.0141975,3
0.0142314,2
0.0142654,5
0.0142993,11
0.0143332,3
0.0143671,12
0.0144011,12
0.014435,14
0.0144689,13
0.0145028,12
0.0145368,10
0.0145707,3
0.0146046,4
0.0146385,4
0.0146725,0
0.0147064,2
0.0147403,0
0.0147742,0
0.0148081,0
0.0148421,1
0.014876,3
0.0149099,0
0.0149438,1
0.0149778,4
0.0150117,4
0.0150456,12
0.0150795,9
0.0151135,8
0.0151474,15
0.0151813,18
0.0152152,12
0.0152492,19
0.0152831,14
0.015317,9
0.0153509,7
0.0153849,6
0.0154188,3
0.0154527,2
0.0154866,3
0.0155206,2
0.0155545,1
0.0155884,0
0.0156223,0
0.0156562,1
0.0156902,0
0.0157241,2
0.015758,4
0.0157919,3
0.0158259,2
0.0158598,3
0.0158937,9
0.0159276,10
0.0159616,9
0.0159955,10
0.0160294,10
0.0160633,9
0.0160973,8
0.0161312,7
0.0161651,6
0.016199,4
0.016233,4
0.0162669,2
0.0163008,2
0.0163347,0
0.0163687,0
0.0164026,0
0.0164365,1
0.0164704,0
0.0165043,0
0.0165383,1
0.0165722,2
0.0166061,3
0.01664,1
0.016674,2
0.0167079,5
0.0167418,5
0.0167757,8
0.0168097,11
0.0168436,8
0.0168775,3
0.0169114,10
0.0169454,6
0.0169793,2
0.0170132,1
0.0170471,2
0.0170811,2
0.017115,0
0.0171489,1
0.0171828,1
0.0172168,0
0.0172507,0
0.0172846,1
0.0173185,3
0.0173524,1
0.0173864,1
0.0174203,3
0.0174542,3
0.0174881,1
0.0175221,7
0.017556,6
0.0175899,4
0.0176238,7
0.0176578,8
0.0176917,10
0.0177256,11
0.0177595,4
0.0177935,3
0.0178274,0
0.0178613,1
0.0178952,1
0.0179292,1
0.0179631,0
0.017997,1
0.0180309,2
0.0180649,1
0.0180988,1
0.0181327,1
0.0181666,0
0.0182005,2
0.0182345,1
0.0182684,5
0.0183023,0
0.0183362,4
0.0183702,5
0.0184041,5
0.018438,1
0.0184719,7
0.0185059,3
0.0185398,1
0.0185737,2
0.0186076,6
0.0186416,1
0.0186755,3
0.0187094,1
0.0187433,0
0.0187773,1
0.0188112,1
0.0188451,0
0.018879,0
0.018913,1
0.0189469,1
0.0189808,1
0.0190147,3
0.0190486,2
0.0190826,5
0.0191165,4
0.0191504,3
0.0191843,4
0.0192183,5
0.0192522,5
0.0192861,7
0.01932,3
0.019354,2
0.0193879,1
0.0194218,2
0.0194557,0
0.0194897,0
0.0195236,0
0.0195575,2
0.0195914,0
0.0196254,0
0.0196593,1
0.0196932,1
0.0197271,1
0.0197611,0
0.019795,0
0.0198289,1
0.0198628,2
0.0198967,3
0.0199307,2
0.0199646,4
0.0199985,7
0.0200324,1
0.0200664,4
0.0201003,1
0.0201342,3
0.0201681,2
0.0202021,2
0.020236,1
0.0202699,0
0.0203038,0
0.0203378,0
0.0203717,0
0.0204056,2
0.0204395,0
0.0204735,1
0.0205074,0
0.0205413,1
0.0205752,3
0.0206092,3
0.0206431,0
0.020677,2
0.0207109,5
0.0207448,5
0.0207788,0
0.0208127,3
0.0208466,2
0.0208805,4
0.0209145,1
0.0209484,2
0.0209823,1
0.0210162,0
0.0210502,1
0.0210841,0
0.021118,1
0.0211519,4
0.0211859,0
0.0212198,0
0.0212537,0
0.0212876,1
0.0213216,0
0.0213555,1
0.0213894,2
0.0214233,0
0.0214573,1
0.0214912,3
0.0215251,4
0.021559,4
0.0215929,3
0.0216269,3
0.0216608,2
0.0216947,2
0.0217286,2
0.0217626,3
0.0217965,1
0.0218304,2
0.0218643,1
0.0218983,0
0.0219322,0
0.0219661,0
0.022,0
0.022034,0
0.0220679,2
0.0221018,0
0.0221357,2
0.0221697,1
0.0222036,0
0.0222375,3
0.0222714,2
0.0223054,1
0.0223393,8
0.0223732,3
0.0224071,5
0.022441,4
0.022475,1
0.0225089,5
0.0225428,1
0.0225767,0
0.0226107,1
0.0226446,1
0.0226785,1
0.0227124,2
0.0227464,1
0.0227803,1
0.0228142,0
0.0228481,1
0.0228821,0
0.022916,0
0.0229499,2
0.0229838,2
0.0230178,0
0.0230517,3
0.0230856,1
0.0231195,0
0.0231535,0
0.0231874,0
0.0232213,1
0.0232552,4
0.0232891,3
0.0233231,3
0.023357,1
0.0233909,0
0.0234248,1
0.0234588,0
0.0234927,0
0.0235266,1
0.0235605,0
0.0235945,0
0.0236284,1
0.0236623,0
0.0236962,0
0.0237302,3
0.0237641,0
0.023798,0
0.0238319,1
0.0238659,1
0.0238998,3
0.0239337,1
0.0239676,2
0.0240016,1
0.0240355,3
0.0240694,3
0.0241033,3
0.0241372,2
0.0241712,0
0.0242051,2
0.024239,0
0.0242729,0
0.0243069,0
0.0243408,0
0.0243747,0
0.0244086,0
0.0244426,0
0.0244765,1
0.0245104,0
0.0245443,0
0.0245783,1
0.0246122,1
0.0246461,0
0.02468,4
0.024714,1
0.0247479,0
0.0247818,3
0.0248157,4
0.0248496,4
0.0248836,4
0.0249175,0
0.0249514,1
0.0249853,2
0.0250193,2
0.0250532,2
0.0250871,0
0.025121,0
0.025155,1
0.0251889,1
0.0252228,0
0.0252567,0
0.0252907,1
0.0253246,1
0.0253585,1
0.0253924,1
0.0254264,0
0.0254603,0
0.0254942,2
0.0255281,4
0.0255621,1
0.025596,1
0.0256299,1
0.0256638,2
0.0256977,2
0.0257317,4
0.0257656,1
0.0257995,1
0.0258334,0
0.0258674,1
0.0259013,0
0.0259352,0
0.0259691,2
0.0260031,0
0.026037,0
0.0260709,0
0.0261048,0
0.0261388,0
0.0261727,0
0.0262066,3
0.0262405,0
0.0262745,3
0.0263084,0
0.0263423,0
0.0263762,1
0.0264102,3
0.0264441,2
0.026478,0
0.0265119,0
0.0265458,2
0.0265798,2
0.0266137,1
0.0266476,1
0.0266815,0
0.0267155,0
0.0267494,1
0.0267833,0
0.0268172,0
0.0268512,0
0.0268851,0
0.026919,0
0.0269529,0
0.0269869,0
0.0270208,0
0.0270547,0
0.0270886,1
0.0271226,0
0.0271565,0
0.0271904,1
0.0272243,0
0.0272583,1
0.0272922,2
0.0273261,1
0.02736,0
0.0273939,2
0.0274279,0
0.0274618,1
0.0274957,1
0.0275296,1
0.0275636,1
0.0275975,0
0.0276314,0
0.0276653,0
0.0276993,0
0.0277332,0
0.0277671,0
0.027801,0
0.027835,1
0.0278689,0
0.0279028,1
0.0279367,2
0.0279707,3
0.0280046,1
0.0280385,2
0.0280724,3
0.0281064,0
0.0281403,0
0.0281742,3
0.0282081,0
0.028242,0
0.028276,0
0.0283099,0
0.0283438,1
0.0283777,0
0.0284117,0
0.0284456,0
0.0284795,1
0.0285134,0
0.0285474,2
0.0285813,2
0.0286152,0
0.0286491,2
0.0286831,2
0.028717,2
0.0287509,3
0.0287848,1
0.0288188,0
0.0288527,1
0.0288866,0
0.0289205,1
0.0289545,2
0.0289884,0
0.0290223,0
0.0290562,0
0.0290901,0
0.0291241,1
0.029158,0
0.0291919,0
0.0292258,1
0.0292598,0
0.0292937,0
0.0293276,0
0.0293615,0
0.0293955,0
0.0294294,0
0.0294633,0
0.0294972,1
0.0295312,1
0.0295651,1
0.029599,2
0.0296329,2
0.0296669,2
0.0297008,0
0.0297347,1
0.0297686,1
0.0298026,0
0.0298365,0
0.0298704,0
0.0299043,1
0.0299382,0
0.0299722,0
0.0300061,0
0.03004,0
0.0300739,0
0.0301079,0
0.0301418,0
0.0301757,0
0.0302096,0
0.0302436,3
0.0302775,1
0.0303114,1
0.0303453,0
0.0303793,1
0.0304132,1
0.0304471,3
0.030481,0
0.030515,2
0.0305489,0
0.0305828,1
0.0306167,0
0.0306507,0
0.0306846,0
0.0307185,1
0.0307524,0
0.0307863,0
0.0308203,0
0.0308542,1
0.0308881,0
0.030922,0
0.030956,1
0.0309899,0
0.0310238,0
0.0310577,0
0.0310917,0
0.0311256,0
0.0311595,1
0.0311934,3
0.0312274,1
0.0312613,2
0.0312952,0
0.0313291,0
0.0313631,1
0.031397,0
0.0314309,0
0.0314648,0
0.0314988,1
0.0315327,0
0.0315666,0
0.0316005,0
0.0316344,0
0.0316684,0
0.0317023,0
0.0317362,0
0.0317701,0
0.0318041,2
0.031838,0
0.0318719,0
0.0319058,2
0.0319398,1
0.0319737,0
0.0320076,2
0.0320415,1
0.0320755,1
0.0321094,1
0.0321433,0
0.0321772,0
0.0322112,1
0.0322451,1
0.032279,0
0.0323129,1
0.0323469,0
0.0323808,0
0.0324147,0
0.0324486,0
0.0324825,0
0.0325165,0
0.0325504,0
0.0325843,0
0.0326182,0
0.0326522,1
0.0326861,0
0.03272,0
0.0327539,1
0.0327879,1
0.0328218,1
0.0328557,0
0.0328896,0
0.0329236,2
0.0329575,1
0.0329914,0
0.0330253,1
0.0330593,0
0.0330932,0
0.0331271,0
0.033161,0
0.033195,0
0.0332289,0
0.0332628,0
0.0332967,0
0.0333306,0
0.0333646,0
0.0333985,0
0.0334324,0
0.0334663,1
0.0335003,1
0.0335342,1
0.0335681,1
0.033602,1
0.033636,1
0.0336699,0
0.0337038,1
0.0337377,0
0.0337717,0
0.0338056,1
0.0338395,1
0.0338734,0
0.0339074,0
0.0339413,0
0.0339752,0
0.0340091,0
0.0340431,0
0.034077,0
0.0341109,1
0.0341448,0
0.0341787,0
0.0342127,0
0.0342466,0
0.0342805,1
0.0343144,2
0.0343484,1
0.0343823,1
0.0344162,0
0.0344501,1
0.0344841,1
0.034518,0
0.0345519,0
0.0345858,1
0.0346198,0
0.0346537,2
0.0346876,1
0.0347215,0
0.0347555,0
0.0347894,0
0.0348233,0
0.0348572,0
0.0348911,0
0.0349251,0
0.034959,0
0.0349929,0
0.0350268,0
0.0350608,1
0.0350947,0
0.0351286,1
0.0351625,1
0.0351965,0
0.0352304,4
0.0352643,1
0.0352982,2
0.0353322,1
0.0353661,1
0.0354,0
0.0354339,0
0.0354679,1
0.0355018,0
0.0355357,0
0.0355696,0
0.0356036,0
0.0356375,0
0.0356714,0
0.0357053,0
0.0357392,0
0.0357732,0
0.0358071,0
0.035841,1
0.0358749,1
0.0359089,1
0.0359428,1
0.0359767,1
0.0360106,0
0.0360446,0
0.0360785,0
0.0361124,1
0.0361463,0
0.0361803,0
0.0362142,0
0.0362481,0
0.036282,0
0.036316,0
0.0363499,0
0.0363838,0
0.0364177,0
0.0364517,0
0.0364856,0
0.0365195,0
0.0365534,0
0.0365873,0
0.0366213,0
0.0366552,0
0.0366891,2
0.036723,0
0.036757,0
0.0367909,0
0.0368248,0
0.0368587,0
0.0368927,1
0.0369266,1
0.0369605,1
0.0369944,1
0.0370284,0
0.0370623,0
0.0370962,0
0.0371301,1
0.0371641,0
0.037198,0
0.0372319,0
0.0372658,0
0.0372998,0
0.0373337,0
0.0373676,0
0.0374015,0
0.0374354,0
0.0374694,1
0.0375033,0
0.0375372,0
0.0375711,0
0.0376051,0
0.037639,0
0.0376729,0
0.0377068,0
0.0377408,2
0.0377747,1
0.0378086,0
0.0378425,0
0.0378765,0
0.0379104,0
0.0379443,0
0.0379782,0
0.0380122,0
0.0380461,0
0.03808,0
0.0381139,0
0.0381479,0
0.0381818,0
0.0382157,0
0.0382496,0
0.0382835,0
0.0383175,0
0.0383514,1
0.0383853,0
0.0384192,0
0.0384532,1
0.0384871,0
0.038521,0
0.0385549,0
0.0385889,0
0.0386228,1
0.0386567,0
0.0386906,0
0.0387246,0
0.0387585,0
0.0387924,0
0.0388263,0
0.0388603,0
0.0388942,1
0.0389281,1
0.038962,0
0.038996,0
0.0390299,0
0.0390638,0
0.0390977,0
0.0391316,0
0.0391656,1
0.0391995,0
0.0392334,1
0.0392673,0
0.0393013,1
0.0393352,1
0.0393691,0
0.039403,0
0.039437,0
0.0394709,0
0.0395048,0
0.0395387,0
0.0395727,0
0.0396066,0
0.0396405,0
0.0396744,0
0.0397084,0
0.0397423,0
0.0397762,0
0.0398101,0
0.0398441,0
0.039878,0
0.0399119,0
0.0399458,1
0.0399797,0
0.0400137,1
0.0400476,0
0.0400815,0
0.0401154,0
0.0401494,2
0.0401833,0
0.0402172,0
0.0402511,1
0.0402851,0
0.040319,0
0.0403529,0
0.0403868,0
0.0404208,0
0.0404547,0
0.0404886,0
0.0405225,0
0.0405565,0
0.0405904,0
0.0406243,1
0.0406582,2
0.0406922,0
0.0407261,1
0.04076,0
0.0407939,0
0.0408278,1
0.0408618,0
0.0408957,0
0.0409296,0
0.0409635,0
0.0409975,0
0.0410314,0
0.0410653,0
0.0410992,0
0.0411332,0
0.0411671,0
0.041201,0
0.0412349,0
0.0412689,0
0.0413028,0
0.0413367,0
0.0413706,0
0.0414046,1
0.0414385,0
0.0414724,0
0.0415063,0
0.0415403,1
0.0415742,0
0.0416081,1
0.041642,1
0.0416759,0
0.0417099,0
0.0417438,0
0.0417777,0
0.0418116,0
0.0418456,0
0.0418795,0
0.0419134,0
0.0419473,0
0.0419813,0
0.0420152,0
0.0420491,0
0.042083,0
0.042117,0
0.0421509,0
0.0421848,0
0.0422187,0
0.0422527,0
0.0422866,0
0.0423205,0
0.0423544,0
0.0423884,0
0.0424223,0
0.0424562,0
0.0424901,0
0.042524,0
0.042558,0
0.0425919,0
0.0426258,0
0.0426597,0
0.0426937,0
0.0427276,0
0.0427615,0
0.0427954,0
0.0428294,0
0.0428633,0
0.0428972,0
0.0429311,0
0.0429651,0
0.042999,0
0.0430329,0
0.0430668,0
0.0431008,0
0.0431347,0
0.0431686,0
0.0432025,1
0.0432365,0
0.0432704,0
0.0433043,0
0.0433382,0
0.0433721,0
0.0434061,0
0.04344,0
0.0434739,0
0.0435078,0
0.0435418,0
0.0435757,0
0.0436096,0
0.0436435,0
0.0436775,0
0.0437114,0
0.0437453,0
0.0437792,0
0.0438132,0
0.0438471,0
0.043881,0
0.0439149,1
0.0439489,0
0.0439828,0
0.0440167,0
0.0440506,0
0.0440846,0
0.0441185,0
0.0441524,0
0.0441863,0
0.0442202,0
0.0442542,0
0.0442881,0
0.044322,0
0.0443559,0
0.0443899,0
0.0444238,0
0.0444577,0
0.0444916,0
0.0445256,0
0.0445595,0
0.0445934,0
0.0446273,0
0.0446613,0
0.0446952,0
0.0447291,0
0.044763,0
0.044797,0
0.0448309,0
0.0448648,0
0.0448987,1
0.0449326,0
0.0449666,0
0.0450005,0
0.0450344,0
0.0450683,0
0.0451023,0
0.0451362,0
0.0451701,0
0.045204,0
0.045238,0
0.0452719,0
0.0453058,0
0.0453397,0
0.0453737,0
0.0454076,0
0.0454415,0
0.0454754,0
0.0455094,0
0.0455433,0
0.0455772,0
0.0456111,0
0.0456451,0
0.045679,0
0.0457129,0
0.0457468,1
0.0457807,0
0.0458147,0
0.0458486,0
0.0458825,0
0.0459164,0
0.0459504,0
0.0459843,0
0.0460182,0
0.0460521,0
0.0460861,0
0.04612,0
0.0461539,0
0.0461878,0
0.0462218,0
0.0462557,0
0.0462896,0
0.0463235,0
0.0463575,0
0.0463914,0
0.0464253,0
0.0464592,1
0.0464932,0
0.0465271,0
0.046561,0
0.0465949,0
0.0466288,0
0.0466628,0
0.0466967,0
0.0467306,0
0.0467645,0
0.0467985,0
0.0468324,0
0.0468663,0
0.0469002,0
0.0469342,0
0.0469681,0
0.047002,0
0.0470359,0
0.0470699,0
0.0471038,0
0.0471377,0
0.0471716,0
0.0472056,0
0.0472395,0
0.0472734,0
0.0473073,0
0.0473413,0
0.0473752,0
0.0474091,0
0.047443,0
0.0474769,0
0.0475109,0
0.0475448,0
0.0475787,0
0.0476126,0
0.0476466,0
0.0476805,0
0.0477144,0
0.0477483,0
0.0477823,0
0.0478162,0
0.0478501,0
0.047884,0
0.047918,0
0.0479519,0
0.0479858,0
0.0480197,0
0.0480537,0
0.0480876,0
0.0481215,0
0.0481554,0
0.0481894,0
0.0482233,0
0.0482572,0
0.0482911,0
0.048325,0
0.048359,0
0.0483929,0
0.0484268,0
0.0484607,0
0.0484947,0
0.0485286,0
0.0485625,0
0.0485964,0
0.0486304,0
0.0486643,0
0.0486982,0
0.0487321,1
0.0487661,0
0.0488,0
0.0488339,0
0.0488678,0
0.0489018,0
0.0489357,0
0.0489696,0
0.0490035,0
0.0490375,0
0.0490714,0
0.0491053,0
0.0491392,0
0.0491731,0
0.0492071,0
0.049241,0
0.0492749,0
0.0493088,0
0.0493428,0
0.0493767,0
0.0494106,0
0.0494445,0
0.0494785,0
0.0495124,0
0.0495463,0
0.0495802,0
0.0496142,0
0.0496481,0
0.049682,0
0.0497159,0
0.0497499,0
0.0497838,0
0.0498177,0
0.0498516,0
0.0498856,0
0.0499195,0
0.0499534,0
0.0499873,0
0.0500212,0
0.0500552,0
0.0500891,0
0.050123,0
0.0501569,0
0.0501909,0
0.0502248,0
0.0502587,0
0.0502926,0
0.0503266,0
0.0503605,0
0.0503944,0
0.0504283,0
0.0504623,0
0.0504962,0
0.0505301,0
0.050564,0
0.050598,0
0.0506319,0
0.0506658,0
0.0506997,0
0.0507337,0
0.0507676,0
0.0508015,0
0.0508354,0
0.0508693,0
0.0509033,0
0.0509372,0
0.0509711,0
0.051005,0
0.051039,0
0.0510729,0
0.0511068,0
0.0511407,0
0.0511747,0
0.0512086,0
0.0512425,0
0.0512764,0
0.0513104,0
0.0513443,0
0.0513782,0
0.0514121,0
0.0514461,0
0.05148,0
0.0515139,0
0.0515478,0
0.0515818,0
